SWMM5 Inflows Interface File
Inflows rate to nodes
60
1
FLOW CFS
3
J1
J2
J3
Node Year Mon Day Hr Min Sec Flow
J2 2020 06 01 11 11 00 0
J3 2020 06 01 11 11 00 0
J1 2020 06 01 11 12 00 0
J2 2020 06 01 11 12 00 0
J3 2020 06 01 11 12 00 0
J1 2020 06 01 11 13 00 0
J2 2020 06 01 11 13 00 0
J3 2020 06 01 11 13 00 0
J1 2020 06 01 11 14 00 0
J2 2020 06 01 11 14 00 0
J3 2020 06 01 11 14 00 0
J1 2020 06 01 11 15 00 0
J2 2020 06 01 11 15 00 0
J3 2020 06 01 11 15 00 0
J1 2020 06 01 11 16 00 0
J2 2020 06 01 11 16 00 0
J3 2020 06 01 11 16 00 0
J1 2020 06 01 11 17 00 0
J2 2020 06 01 11 17 00 0
J3 2020 06 01 11 17 00 0
J1 2020 06 01 11 18 00 0
J2 2020 06 01 11 18 00 0
J3 2020 06 01 11 18 00 0
J1 2020 06 01 11 19 00 0
J2 2020 06 01 11 19 00 0
J3 2020 06 01 11 19 00 0
J1 2020 06 01 11 20 00 0
J2 2020 06 01 11 20 00 0
J3 2020 06 01 11 20 00 0
J1 2020 06 01 11 21 00 0
J2 2020 06 01 11 21 00 0
J3 2020 06 01 11 21 00 0
J1 2020 06 01 11 22 00 0
J2 2020 06 01 11 22 00 0
J3 2020 06 01 11 22 00 0
J1 2020 06 01 11 23 00 0
J2 2020 06 01 11 23 00 0
J3 2020 06 01 11 23 00 0
J1 2020 06 01 11 24 00 0
J2 2020 06 01 11 24 00 0
J3 2020 06 01 11 24 00 0
J1 2020 06 01 11 25 00 0
J2 2020 06 01 11 25 00 0
J3 2020 06 01 11 25 00 0
J1 2020 06 01 11 26 00 0
J2 2020 06 01 11 26 00 0
J3 2020 06 01 11 26 00 0
J1 2020 06 01 11 27 00 0
J2 2020 06 01 11 27 00 0
J3 2020 06 01 11 27 00 0
J1 2020 06 01 11 28 00 0
J2 2020 06 01 11 28 00 0
J3 2020 06 01 11 28 00 0
J1 2020 06 01 11 29 00 0
J2 2020 06 01 11 29 00 0
J3 2020 06 01 11 29 00 0
J1 2020 06 01 11 30 00 0
J2 2020 06 01 11 30 00 0
J3 2020 06 01 11 30 00 0
J1 2020 06 01 11 31 00 0
J2 2020 06 01 11 31 00 0
J3 2020 06 01 11 31 00 0
J1 2020 06 01 11 32 00 0
J2 2020 06 01 11 32 00 0
J3 2020 06 01 11 32 00 0
J1 2020 06 01 11 33 00 0
J2 2020 06 01 11 33 00 0
J3 2020 06 01 11 33 00 0
J1 2020 06 01 11 34 00 0
J2 2020 06 01 11 34 00 0
J3 2020 06 01 11 34 00 0
J1 2020 06 01 11 35 00 0
J2 2020 06 01 11 35 00 0
J3 2020 06 01 11 35 00 0
J1 2020 06 01 11 36 00 0
J2 2020 06 01 11 36 00 0
J3 2020 06 01 11 36 00 0
J1 2020 06 01 11 37 00 0
J2 2020 06 01 11 37 00 0
J3 2020 06 01 11 37 00 0
J1 2020 06 01 11 38 00 0
J2 2020 06 01 11 38 00 0
J3 2020 06 01 11 38 00 0
J1 2020 06 01 11 39 00 0
J2 2020 06 01 11 39 00 0
J3 2020 06 01 11 39 00 0
J1 2020 06 01 11 40 00 0
J2 2020 06 01 11 40 00 0
J3 2020 06 01 11 40 00 0
J1 2020 06 01 11 41 00 0
J2 2020 06 01 11 41 00 0
J3 2020 06 01 11 41 00 0
J1 2020 06 01 11 42 00 0
J2 2020 06 01 11 42 00 0
J3 2020 06 01 11 42 00 0
J1 2020 06 01 11 43 00 0
J2 2020 06 01 11 43 00 0
J3 2020 06 01 11 43 00 0
J1 2020 06 01 11 44 00 0
J2 2020 06 01 11 44 00 0
J3 2020 06 01 11 44 00 0
J1 2020 06 01 11 45 00 0
J2 2020 06 01 11 45 00 0
J3 2020 06 01 11 45 00 0
J1 2020 06 01 11 46 00 0
J2 2020 06 01 11 46 00 0
J3 2020 06 01 11 46 00 0
J1 2020 06 01 11 47 00 0
J2 2020 06 01 11 47 00 0
J3 2020 06 01 11 47 00 0
J1 2020 06 01 11 48 00 0
J2 2020 06 01 11 48 00 0
J3 2020 06 01 11 48 00 0
J1 2020 06 01 11 49 00 0
J2 2020 06 01 11 49 00 0
J3 2020 06 01 11 49 00 0
J1 2020 06 01 11 50 00 0
J2 2020 06 01 11 50 00 0
J3 2020 06 01 11 50 00 0
J1 2020 06 01 11 51 00 0
J2 2020 06 01 11 51 00 0
J3 2020 06 01 11 51 00 0
J1 2020 06 01 11 52 00 0
J2 2020 06 01 11 52 00 0
J3 2020 06 01 11 52 00 0
J1 2020 06 01 11 53 00 0
J2 2020 06 01 11 53 00 0
J3 2020 06 01 11 53 00 0
J1 2020 06 01 11 54 00 0
J2 2020 06 01 11 54 00 0
J3 2020 06 01 11 54 00 0
J1 2020 06 01 11 55 00 0
J2 2020 06 01 11 55 00 0
J3 2020 06 01 11 55 00 0
J1 2020 06 01 11 56 00 0
J2 2020 06 01 11 56 00 0
J3 2020 06 01 11 56 00 0
J1 2020 06 01 11 57 00 0
J2 2020 06 01 11 57 00 0
J3 2020 06 01 11 57 00 0
J1 2020 06 01 11 58 00 0
J2 2020 06 01 11 58 00 0
J3 2020 06 01 11 58 00 0
J1 2020 06 01 11 59 00 0
J2 2020 06 01 11 59 00 0
J3 2020 06 01 11 59 00 0
J1 2020 06 01 12 00 00 0
J2 2020 06 01 12 00 00 0
J3 2020 06 01 12 00 00 0
J1 2020 06 01 12 01 00 0
J2 2020 06 01 12 01 00 0
J3 2020 06 01 12 01 00 0
J1 2020 06 01 12 02 00 0
J2 2020 06 01 12 02 00 0
J3 2020 06 01 12 02 00 0
J1 2020 06 01 12 03 00 0
J2 2020 06 01 12 03 00 0
J3 2020 06 01 12 03 00 0
J1 2020 06 01 12 04 00 0
J2 2020 06 01 12 04 00 0
J3 2020 06 01 12 04 00 0
J1 2020 06 01 12 05 00 0
J2 2020 06 01 12 05 00 0
J3 2020 06 01 12 05 00 0
J1 2020 06 01 12 06 00 0
J2 2020 06 01 12 06 00 0
J3 2020 06 01 12 06 00 0
J1 2020 06 01 12 07 00 0
J2 2020 06 01 12 07 00 0
J3 2020 06 01 12 07 00 0
J1 2020 06 01 12 08 00 0
J2 2020 06 01 12 08 00 0
J3 2020 06 01 12 08 00 0
J1 2020 06 01 12 09 00 0
J2 2020 06 01 12 09 00 0
J3 2020 06 01 12 09 00 0
J1 2020 06 01 12 10 00 0
J2 2020 06 01 12 10 00 0
J3 2020 06 01 12 10 00 0
J1 2020 06 01 12 11 00 0
J2 2020 06 01 12 11 00 0
J3 2020 06 01 12 11 00 0
J1 2020 06 01 12 12 00 0
J2 2020 06 01 12 12 00 0
J3 2020 06 01 12 12 00 0
J1 2020 06 01 12 13 00 0
J2 2020 06 01 12 13 00 0
J3 2020 06 01 12 13 00 0
J1 2020 06 01 12 14 00 0
J2 2020 06 01 12 14 00 0
J3 2020 06 01 12 14 00 0
J1 2020 06 01 12 15 00 0
J2 2020 06 01 12 15 00 0
J3 2020 06 01 12 15 00 0
J1 2020 06 01 12 16 00 0.001602
J2 2020 06 01 12 16 00 0.000801
J3 2020 06 01 12 16 00 0.000801
J1 2020 06 01 12 17 00 0.029556
J2 2020 06 01 12 17 00 0.014778
J3 2020 06 01 12 17 00 0.014778
J1 2020 06 01 12 18 00 0.065432
J2 2020 06 01 12 18 00 0.032716
J3 2020 06 01 12 18 00 0.032716
J1 2020 06 01 12 19 00 0.086102
J2 2020 06 01 12 19 00 0.043051
J3 2020 06 01 12 19 00 0.043051
J1 2020 06 01 12 20 00 0.07781
J2 2020 06 01 12 20 00 0.038905
J3 2020 06 01 12 20 00 0.038905
J1 2020 06 01 12 21 00 0.067412
J2 2020 06 01 12 21 00 0.033706
J3 2020 06 01 12 21 00 0.033706
J1 2020 06 01 12 22 00 0.061178
J2 2020 06 01 12 22 00 0.030589
J3 2020 06 01 12 22 00 0.030589
J1 2020 06 01 12 23 00 0.057804
J2 2020 06 01 12 23 00 0.028902
J3 2020 06 01 12 23 00 0.028902
J1 2020 06 01 12 24 00 0.056046
J2 2020 06 01 12 24 00 0.028023
J3 2020 06 01 12 24 00 0.028023
J1 2020 06 01 12 25 00 0.055152
J2 2020 06 01 12 25 00 0.027576
J3 2020 06 01 12 25 00 0.027576
J1 2020 06 01 12 26 00 0.043122
J2 2020 06 01 12 26 00 0.021561
J3 2020 06 01 12 26 00 0.021561
J1 2020 06 01 12 27 00 0.032266
J2 2020 06 01 12 27 00 0.016133
J3 2020 06 01 12 27 00 0.016133
J1 2020 06 01 12 28 00 0.025178
J2 2020 06 01 12 28 00 0.012589
J3 2020 06 01 12 28 00 0.012589
J1 2020 06 01 12 29 00 0.020688
J2 2020 06 01 12 29 00 0.010344
J3 2020 06 01 12 29 00 0.010344
J1 2020 06 01 12 30 00 0.017824
J2 2020 06 01 12 30 00 0.008912
J3 2020 06 01 12 30 00 0.008912
J1 2020 06 01 12 31 00 0.015972
J2 2020 06 01 12 31 00 0.007986
J3 2020 06 01 12 31 00 0.007986
J1 2020 06 01 12 32 00 0.011352
J2 2020 06 01 12 32 00 0.005676
J3 2020 06 01 12 32 00 0.005676
J1 2020 06 01 12 33 00 0.006852
J2 2020 06 01 12 33 00 0.003426
J3 2020 06 01 12 33 00 0.003426
J1 2020 06 01 12 34 00 0.003572
J2 2020 06 01 12 34 00 0.001786
J3 2020 06 01 12 34 00 0.001786
J1 2020 06 01 12 35 00 0.001436
J2 2020 06 01 12 35 00 0.000718
J3 2020 06 01 12 35 00 0.000718
J1 2020 06 01 12 36 00 0.000274
J2 2020 06 01 12 36 00 0.000137
J3 2020 06 01 12 36 00 0.000137
J1 2020 06 01 12 37 00 1.8e-05
J2 2020 06 01 12 37 00 9e-06
J3 2020 06 01 12 37 00 9e-06
J1 2020 06 01 12 38 00 0
J2 2020 06 01 12 38 00 0
J3 2020 06 01 12 38 00 0
J1 2020 06 01 12 39 00 0
J2 2020 06 01 12 39 00 0
J3 2020 06 01 12 39 00 0
J1 2020 06 01 12 40 00 0
J2 2020 06 01 12 40 00 0
J3 2020 06 01 12 40 00 0
J1 2020 06 01 12 41 00 0
J2 2020 06 01 12 41 00 0
J3 2020 06 01 12 41 00 0
J1 2020 06 01 12 42 00 0
J2 2020 06 01 12 42 00 0
J3 2020 06 01 12 42 00 0
J1 2020 06 01 12 43 00 0
J2 2020 06 01 12 43 00 0
J3 2020 06 01 12 43 00 0
J1 2020 06 01 12 44 00 0
J2 2020 06 01 12 44 00 0
J3 2020 06 01 12 44 00 0
J1 2020 06 01 12 45 00 0
J2 2020 06 01 12 45 00 0
J3 2020 06 01 12 45 00 0
J1 2020 06 01 12 46 00 0
J2 2020 06 01 12 46 00 0
J3 2020 06 01 12 46 00 0
J1 2020 06 01 12 47 00 0
J2 2020 06 01 12 47 00 0
J3 2020 06 01 12 47 00 0
J1 2020 06 01 12 48 00 0
J2 2020 06 01 12 48 00 0
J3 2020 06 01 12 48 00 0
J1 2020 06 01 12 49 00 0
J2 2020 06 01 12 49 00 0
J3 2020 06 01 12 49 00 0
J1 2020 06 01 12 50 00 0
J2 2020 06 01 12 50 00 0
J3 2020 06 01 12 50 00 0
J1 2020 06 01 12 51 00 0
J2 2020 06 01 12 51 00 0
J3 2020 06 01 12 51 00 0
J1 2020 06 01 12 52 00 0
J2 2020 06 01 12 52 00 0
J3 2020 06 01 12 52 00 0
J1 2020 06 01 12 53 00 0
J2 2020 06 01 12 53 00 0
J3 2020 06 01 12 53 00 0
J1 2020 06 01 12 54 00 0
J2 2020 06 01 12 54 00 0
J3 2020 06 01 12 54 00 0
J1 2020 06 01 12 55 00 0
J2 2020 06 01 12 55 00 0
J3 2020 06 01 12 55 00 0
J1 2020 06 01 12 56 00 0
J2 2020 06 01 12 56 00 0
J3 2020 06 01 12 56 00 0
J1 2020 06 01 12 57 00 0
J2 2020 06 01 12 57 00 0
J3 2020 06 01 12 57 00 0
J1 2020 06 01 12 58 00 0.001864
J2 2020 06 01 12 58 00 0.000932
J3 2020 06 01 12 58 00 0.000932
J1 2020 06 01 12 59 00 0.003328
J2 2020 06 01 12 59 00 0.001664
J3 2020 06 01 12 59 00 0.001664
J1 2020 06 01 13 00 00 0.004316
J2 2020 06 01 13 00 00 0.002158
J3 2020 06 01 13 00 00 0.002158
J1 2020 06 01 13 01 00 0.005096
J2 2020 06 01 13 01 00 0.002548
J3 2020 06 01 13 01 00 0.002548
J1 2020 06 01 13 02 00 0.00576
J2 2020 06 01 13 02 00 0.00288
J3 2020 06 01 13 02 00 0.00288
J1 2020 06 01 13 03 00 0.006346
J2 2020 06 01 13 03 00 0.003173
J3 2020 06 01 13 03 00 0.003173
J1 2020 06 01 13 04 00 0.006878
J2 2020 06 01 13 04 00 0.003439
J3 2020 06 01 13 04 00 0.003439
J1 2020 06 01 13 05 00 0.007366
J2 2020 06 01 13 05 00 0.003683
J3 2020 06 01 13 05 00 0.003683
J1 2020 06 01 13 06 00 0.00782
J2 2020 06 01 13 06 00 0.00391
J3 2020 06 01 13 06 00 0.00391
J1 2020 06 01 13 07 00 0.008244
J2 2020 06 01 13 07 00 0.004122
J3 2020 06 01 13 07 00 0.004122
J1 2020 06 01 13 08 00 0.008646
J2 2020 06 01 13 08 00 0.004323
J3 2020 06 01 13 08 00 0.004323
J1 2020 06 01 13 09 00 0.009026
J2 2020 06 01 13 09 00 0.004513
J3 2020 06 01 13 09 00 0.004513
J1 2020 06 01 13 10 00 0.009386
J2 2020 06 01 13 10 00 0.004693
J3 2020 06 01 13 10 00 0.004693
J1 2020 06 01 13 11 00 0.009732
J2 2020 06 01 13 11 00 0.004866
J3 2020 06 01 13 11 00 0.004866
J1 2020 06 01 13 12 00 0.010064
J2 2020 06 01 13 12 00 0.005032
J3 2020 06 01 13 12 00 0.005032
J1 2020 06 01 13 13 00 0.010384
J2 2020 06 01 13 13 00 0.005192
J3 2020 06 01 13 13 00 0.005192
J1 2020 06 01 13 14 00 0.01069
J2 2020 06 01 13 14 00 0.005345
J3 2020 06 01 13 14 00 0.005345
J1 2020 06 01 13 15 00 0.010988
J2 2020 06 01 13 15 00 0.005494
J3 2020 06 01 13 15 00 0.005494
J1 2020 06 01 13 16 00 0.011274
J2 2020 06 01 13 16 00 0.005637
J3 2020 06 01 13 16 00 0.005637
J1 2020 06 01 13 17 00 0.011552
J2 2020 06 01 13 17 00 0.005776
J3 2020 06 01 13 17 00 0.005776
J1 2020 06 01 13 18 00 0.011822
J2 2020 06 01 13 18 00 0.005911
J3 2020 06 01 13 18 00 0.005911
J1 2020 06 01 13 19 00 0.012086
J2 2020 06 01 13 19 00 0.006043
J3 2020 06 01 13 19 00 0.006043
J1 2020 06 01 13 20 00 0.012342
J2 2020 06 01 13 20 00 0.006171
J3 2020 06 01 13 20 00 0.006171
J1 2020 06 01 13 21 00 0.01259
J2 2020 06 01 13 21 00 0.006295
J3 2020 06 01 13 21 00 0.006295
J1 2020 06 01 13 22 00 0.012834
J2 2020 06 01 13 22 00 0.006417
J3 2020 06 01 13 22 00 0.006417
J1 2020 06 01 13 23 00 0.01307
J2 2020 06 01 13 23 00 0.006535
J3 2020 06 01 13 23 00 0.006535
J1 2020 06 01 13 24 00 0.013302
J2 2020 06 01 13 24 00 0.006651
J3 2020 06 01 13 24 00 0.006651
J1 2020 06 01 13 25 00 0.01353
J2 2020 06 01 13 25 00 0.006765
J3 2020 06 01 13 25 00 0.006765
J1 2020 06 01 13 26 00 0.01375
J2 2020 06 01 13 26 00 0.006875
J3 2020 06 01 13 26 00 0.006875
J1 2020 06 01 13 27 00 0.013968
J2 2020 06 01 13 27 00 0.006984
J3 2020 06 01 13 27 00 0.006984
J1 2020 06 01 13 28 00 0.01418
J2 2020 06 01 13 28 00 0.00709
J3 2020 06 01 13 28 00 0.00709
J1 2020 06 01 13 29 00 0.01439
J2 2020 06 01 13 29 00 0.007195
J3 2020 06 01 13 29 00 0.007195
J1 2020 06 01 13 30 00 0.014594
J2 2020 06 01 13 30 00 0.007297
J3 2020 06 01 13 30 00 0.007297
J1 2020 06 01 13 31 00 0.014796
J2 2020 06 01 13 31 00 0.007398
J3 2020 06 01 13 31 00 0.007398
J1 2020 06 01 13 32 00 0.016169
J2 2020 06 01 13 32 00 0.00985
J3 2020 06 01 13 32 00 0.00985
J1 2020 06 01 13 33 00 0.01751
J2 2020 06 01 13 33 00 0.012241
J3 2020 06 01 13 33 00 0.012241
J1 2020 06 01 13 34 00 0.018491
J2 2020 06 01 13 34 00 0.013915
J3 2020 06 01 13 34 00 0.013915
J1 2020 06 01 13 35 00 0.019283
J2 2020 06 01 13 35 00 0.01522
J3 2020 06 01 13 35 00 0.01522
J1 2020 06 01 13 36 00 0.019981
J2 2020 06 01 13 36 00 0.016337
J3 2020 06 01 13 36 00 0.016337
J1 2020 06 01 13 37 00 0.020611
J2 2020 06 01 13 37 00 0.017327
J3 2020 06 01 13 37 00 0.017327
J1 2020 06 01 13 38 00 0.021196
J2 2020 06 01 13 38 00 0.018227
J3 2020 06 01 13 38 00 0.018227
J1 2020 06 01 13 39 00 0.021744
J2 2020 06 01 13 39 00 0.019059
J3 2020 06 01 13 39 00 0.019059
J1 2020 06 01 13 40 00 0.022261
J2 2020 06 01 13 40 00 0.019835
J3 2020 06 01 13 40 00 0.019835
J1 2020 06 01 13 41 00 0.022755
J2 2020 06 01 13 41 00 0.020565
J3 2020 06 01 13 41 00 0.020565
J1 2020 06 01 13 42 00 0.023227
J2 2020 06 01 13 42 00 0.021257
J3 2020 06 01 13 42 00 0.021257
J1 2020 06 01 13 43 00 0.02368
J2 2020 06 01 13 43 00 0.021914
J3 2020 06 01 13 43 00 0.021914
J1 2020 06 01 13 44 00 0.044384
J2 2020 06 01 13 44 00 0.032677
J3 2020 06 01 13 44 00 0.032677
J1 2020 06 01 13 45 00 0.048713
J2 2020 06 01 13 45 00 0.035233
J3 2020 06 01 13 45 00 0.035233
J1 2020 06 01 13 46 00 0.048948
J2 2020 06 01 13 46 00 0.035727
J3 2020 06 01 13 46 00 0.035727
J1 2020 06 01 13 47 00 0.049173
J2 2020 06 01 13 47 00 0.036201
J3 2020 06 01 13 47 00 0.036201
J1 2020 06 01 13 48 00 0.049391
J2 2020 06 01 13 48 00 0.036658
J3 2020 06 01 13 48 00 0.036658
J1 2020 06 01 13 49 00 0.049599
J2 2020 06 01 13 49 00 0.037098
J3 2020 06 01 13 49 00 0.037098
J1 2020 06 01 13 50 00 0.0498
J2 2020 06 01 13 50 00 0.037524
J3 2020 06 01 13 50 00 0.037524
J1 2020 06 01 13 51 00 0.049994
J2 2020 06 01 13 51 00 0.037936
J3 2020 06 01 13 51 00 0.037936
J1 2020 06 01 13 52 00 0.050173
J2 2020 06 01 13 52 00 0.038318
J3 2020 06 01 13 52 00 0.038318
J1 2020 06 01 13 53 00 0.050326
J2 2020 06 01 13 53 00 0.038648
J3 2020 06 01 13 53 00 0.038648
J1 2020 06 01 13 54 00 0.050456
J2 2020 06 01 13 54 00 0.038932
J3 2020 06 01 13 54 00 0.038932
J1 2020 06 01 13 55 00 0.050567
J2 2020 06 01 13 55 00 0.039178
J3 2020 06 01 13 55 00 0.039178
J1 2020 06 01 13 56 00 0.050663
J2 2020 06 01 13 56 00 0.039394
J3 2020 06 01 13 56 00 0.039394
J1 2020 06 01 13 57 00 0.050745
J2 2020 06 01 13 57 00 0.039585
J3 2020 06 01 13 57 00 0.039585
J1 2020 06 01 13 58 00 0.050817
J2 2020 06 01 13 58 00 0.039753
J3 2020 06 01 13 58 00 0.039753
J1 2020 06 01 13 59 00 0.050881
J2 2020 06 01 13 59 00 0.039905
J3 2020 06 01 13 59 00 0.039905
J1 2020 06 01 14 00 00 0.050934
J2 2020 06 01 14 00 00 0.040038
J3 2020 06 01 14 00 00 0.040038
J1 2020 06 01 14 01 00 0.050982
J2 2020 06 01 14 01 00 0.040158
J3 2020 06 01 14 01 00 0.040158
J1 2020 06 01 14 02 00 0.051021
J2 2020 06 01 14 02 00 0.040263
J3 2020 06 01 14 02 00 0.040263
J1 2020 06 01 14 03 00 0.051055
J2 2020 06 01 14 03 00 0.040358
J3 2020 06 01 14 03 00 0.040358
J1 2020 06 01 14 04 00 0.051087
J2 2020 06 01 14 04 00 0.040446
J3 2020 06 01 14 04 00 0.040446
J1 2020 06 01 14 05 00 0.051111
J2 2020 06 01 14 05 00 0.040521
J3 2020 06 01 14 05 00 0.040521
J1 2020 06 01 14 06 00 0.051132
J2 2020 06 01 14 06 00 0.04059
J3 2020 06 01 14 06 00 0.04059
J1 2020 06 01 14 07 00 0.051149
J2 2020 06 01 14 07 00 0.040651
J3 2020 06 01 14 07 00 0.040651
J1 2020 06 01 14 08 00 0.051162
J2 2020 06 01 14 08 00 0.040704
J3 2020 06 01 14 08 00 0.040704
J1 2020 06 01 14 09 00 0.051175
J2 2020 06 01 14 09 00 0.040754
J3 2020 06 01 14 09 00 0.040754
J1 2020 06 01 14 10 00 0.051183
J2 2020 06 01 14 10 00 0.040797
J3 2020 06 01 14 10 00 0.040797
J1 2020 06 01 14 11 00 0.051188
J2 2020 06 01 14 11 00 0.040834
J3 2020 06 01 14 11 00 0.040834
J1 2020 06 01 14 12 00 0.05119
J2 2020 06 01 14 12 00 0.040865
J3 2020 06 01 14 12 00 0.040865
J1 2020 06 01 14 13 00 0.051191
J2 2020 06 01 14 13 00 0.040894
J3 2020 06 01 14 13 00 0.040894
J1 2020 06 01 14 14 00 0.051189
J2 2020 06 01 14 14 00 0.040917
J3 2020 06 01 14 14 00 0.040917
J1 2020 06 01 14 15 00 0.051186
J2 2020 06 01 14 15 00 0.040938
J3 2020 06 01 14 15 00 0.040938
J1 2020 06 01 14 16 00 0.051181
J2 2020 06 01 14 16 00 0.040955
J3 2020 06 01 14 16 00 0.040955
J1 2020 06 01 14 17 00 0.051174
J2 2020 06 01 14 17 00 0.040968
J3 2020 06 01 14 17 00 0.040968
J1 2020 06 01 14 18 00 0.051163
J2 2020 06 01 14 18 00 0.040976
J3 2020 06 01 14 18 00 0.040976
J1 2020 06 01 14 19 00 0.051153
J2 2020 06 01 14 19 00 0.040983
J3 2020 06 01 14 19 00 0.040983
J1 2020 06 01 14 20 00 0.051142
J2 2020 06 01 14 20 00 0.040988
J3 2020 06 01 14 20 00 0.040988
J1 2020 06 01 14 21 00 0.051129
J2 2020 06 01 14 21 00 0.040989
J3 2020 06 01 14 21 00 0.040989
J1 2020 06 01 14 22 00 0.051113
J2 2020 06 01 14 22 00 0.040987
J3 2020 06 01 14 22 00 0.040987
J1 2020 06 01 14 23 00 0.051098
J2 2020 06 01 14 23 00 0.040984
J3 2020 06 01 14 23 00 0.040984
J1 2020 06 01 14 24 00 0.051082
J2 2020 06 01 14 24 00 0.040979
J3 2020 06 01 14 24 00 0.040979
J1 2020 06 01 14 25 00 0.051064
J2 2020 06 01 14 25 00 0.04097
J3 2020 06 01 14 25 00 0.04097
J1 2020 06 01 14 26 00 0.051044
J2 2020 06 01 14 26 00 0.04096
J3 2020 06 01 14 26 00 0.04096
J1 2020 06 01 14 27 00 0.051025
J2 2020 06 01 14 27 00 0.040949
J3 2020 06 01 14 27 00 0.040949
J1 2020 06 01 14 28 00 0.051003
J2 2020 06 01 14 28 00 0.040935
J3 2020 06 01 14 28 00 0.040935
J1 2020 06 01 14 29 00 0.050982
J2 2020 06 01 14 29 00 0.04092
J3 2020 06 01 14 29 00 0.04092
J1 2020 06 01 14 30 00 0.050958
J2 2020 06 01 14 30 00 0.040902
J3 2020 06 01 14 30 00 0.040902
J1 2020 06 01 14 31 00 0.050935
J2 2020 06 01 14 31 00 0.040883
J3 2020 06 01 14 31 00 0.040883
J1 2020 06 01 14 32 00 0.05091
J2 2020 06 01 14 32 00 0.040863
J3 2020 06 01 14 32 00 0.040863
J1 2020 06 01 14 33 00 0.050886
J2 2020 06 01 14 33 00 0.040842
J3 2020 06 01 14 33 00 0.040842
J1 2020 06 01 14 34 00 0.050859
J2 2020 06 01 14 34 00 0.040818
J3 2020 06 01 14 34 00 0.040818
J1 2020 06 01 14 35 00 0.050832
J2 2020 06 01 14 35 00 0.040794
J3 2020 06 01 14 35 00 0.040794
J1 2020 06 01 14 36 00 0.050806
J2 2020 06 01 14 36 00 0.040769
J3 2020 06 01 14 36 00 0.040769
J1 2020 06 01 14 37 00 0.050777
J2 2020 06 01 14 37 00 0.040741
J3 2020 06 01 14 37 00 0.040741
J1 2020 06 01 14 38 00 0.050748
J2 2020 06 01 14 38 00 0.040713
J3 2020 06 01 14 38 00 0.040713
J1 2020 06 01 14 39 00 0.050718
J2 2020 06 01 14 39 00 0.040683
J3 2020 06 01 14 39 00 0.040683
J1 2020 06 01 14 40 00 0.05069
J2 2020 06 01 14 40 00 0.040654
J3 2020 06 01 14 40 00 0.040654
J1 2020 06 01 14 41 00 0.050659
J2 2020 06 01 14 41 00 0.040622
J3 2020 06 01 14 41 00 0.040622
J1 2020 06 01 14 42 00 0.050627
J2 2020 06 01 14 42 00 0.040588
J3 2020 06 01 14 42 00 0.040588
J1 2020 06 01 14 43 00 0.050595
J2 2020 06 01 14 43 00 0.040554
J3 2020 06 01 14 43 00 0.040554
J1 2020 06 01 14 44 00 0.050563
J2 2020 06 01 14 44 00 0.04052
J3 2020 06 01 14 44 00 0.04052
J1 2020 06 01 14 45 00 0.05053
J2 2020 06 01 14 45 00 0.040484
J3 2020 06 01 14 45 00 0.040484
J1 2020 06 01 14 46 00 0.050496
J2 2020 06 01 14 46 00 0.040446
J3 2020 06 01 14 46 00 0.040446
J1 2020 06 01 14 47 00 0.050463
J2 2020 06 01 14 47 00 0.04041
J3 2020 06 01 14 47 00 0.04041
J1 2020 06 01 14 48 00 0.050428
J2 2020 06 01 14 48 00 0.04037
J3 2020 06 01 14 48 00 0.04037
J1 2020 06 01 14 49 00 0.050394
J2 2020 06 01 14 49 00 0.040332
J3 2020 06 01 14 49 00 0.040332
J1 2020 06 01 14 50 00 0.050359
J2 2020 06 01 14 50 00 0.040292
J3 2020 06 01 14 50 00 0.040292
J1 2020 06 01 14 51 00 0.050323
J2 2020 06 01 14 51 00 0.04025
J3 2020 06 01 14 51 00 0.04025
J1 2020 06 01 14 52 00 0.050288
J2 2020 06 01 14 52 00 0.04021
J3 2020 06 01 14 52 00 0.04021
J1 2020 06 01 14 53 00 0.050249
J2 2020 06 01 14 53 00 0.040165
J3 2020 06 01 14 53 00 0.040165
J1 2020 06 01 14 54 00 0.050213
J2 2020 06 01 14 54 00 0.040123
J3 2020 06 01 14 54 00 0.040123
J1 2020 06 01 14 55 00 0.050176
J2 2020 06 01 14 55 00 0.040079
J3 2020 06 01 14 55 00 0.040079
J1 2020 06 01 14 56 00 0.050139
J2 2020 06 01 14 56 00 0.040035
J3 2020 06 01 14 56 00 0.040035
J1 2020 06 01 14 57 00 0.050099
J2 2020 06 01 14 57 00 0.039988
J3 2020 06 01 14 57 00 0.039988
J1 2020 06 01 14 58 00 0.050061
J2 2020 06 01 14 58 00 0.039942
J3 2020 06 01 14 58 00 0.039942
J1 2020 06 01 14 59 00 0.050023
J2 2020 06 01 14 59 00 0.039896
J3 2020 06 01 14 59 00 0.039896
J1 2020 06 01 15 00 00 0.049982
J2 2020 06 01 15 00 00 0.039847
J3 2020 06 01 15 00 00 0.039847
J1 2020 06 01 15 01 00 0.049943
J2 2020 06 01 15 01 00 0.039799
J3 2020 06 01 15 01 00 0.039799
J1 2020 06 01 15 02 00 0.049902
J2 2020 06 01 15 02 00 0.03975
J3 2020 06 01 15 02 00 0.03975
J1 2020 06 01 15 03 00 0.049863
J2 2020 06 01 15 03 00 0.039702
J3 2020 06 01 15 03 00 0.039702
J1 2020 06 01 15 04 00 0.049821
